aa_eleicao,cd_tipo_eleicao,nm_tipo_eleicao,cd_eleicao,ds_eleicao,dt_eleicao,sg_uf,cd_municipio,nm_municipio,nr_zona,nm_local_votacao,ds_local_votacao_endereco,nr_turno,ds_cargo,nr_votavel,nm_votavel,sq_candidato,qt_aptos,qt_comparecimento,qt_abstencoes,qt_votos_nominais,qt_votos,dt_carga,qt_registros
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL DR JULIO SENNA,"RUA DAS ALGAROBAS, S/N - CONJUNTO COHAB",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,2995,2459,536,2194,14,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL ALZIRA DE SA PEREIRA,"PROJETO SANTA AGUEDA, S/N",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,742,599,143,546,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,INSTITUTO IMACULADA CONCEICAO,"HERACLITO VILAR, 331",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,1349,1116,233,978,2,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA ESTADUAL  ENEAS CAVALCANTE,"RUA MANOEL MARQUES, S/N",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,1895,1523,372,1324,12,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL DR. AUGUSTO MEIRA,"RUA OLINTO JOSE MEIRA, S/N ",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,3115,2599,516,2289,22,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL BRASILIANO JERONIMO DA SILVA,"POVOADO DE SITIO, SN",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,711,601,110,538,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL ALCIDES CAMARA DE SOUZA,"RUA ALCIDES CAMARA, 03, CAPELA",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,1280,1127,153,1033,47,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,IFRN - INSTITUTO FEDERAL DE CIÊNCIA E TECNOLOGIA DO RN,"BR 406, KM 145",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,1520,1215,305,1077,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL EMÍLIA PETRONINA DA ROCHA,"POVOADO DE RIACHÃO, SN",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,558,481,77,438,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,POSTO DE SAÚDE - UBS - DE PONTA DO MATO,"POVOADO DE PONTA DO MATO, S/N",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,555,435,120,361,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL MARIO PINHEIRO DA SILVA,"RUA LEO VIRGILDO CAVALCANTE DE ALBUQUERQUE, S/N",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,1963,1595,368,1354,7,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA ESTADUAL MONSENHOR CELSO CICCO,"RUA ENEAS CAVALCANTE, S/N",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,3012,2446,566,2186,9,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL SEVERINO PINHEIRO DA SILVA,"POVOADO DE MINEIROS, S/N",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,400,352,48,326,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL JOSE VENANCIO,"DISTRITO DE VARZEA DE DENTRO, S/N",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,550,486,64,440,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL PROFESSORA MARA CABRAL,"DISTRITO DE BOA VISTA, S/N",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,460,413,47,382,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL MADALENA ANTUNES PEREIRA,"RUA PRESIDENTE CAFE FILHO, S/N",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,632,542,90,482,3,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,COLÉGIO DE SANTA ÁGUEDA,"PRAÇA BARÃO DE CEARÁ-MIRIM, 236",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,1645,1344,301,1198,7,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL FERNANDO P DO COUTO,"DISTRITO DE TERRA DA SANTA, S/N",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,353,294,59,249,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL PROFESSORA MARIA BERNADETE BARBOSA,"POVOADO DE MASSARANDUBA, S/N",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,1169,1017,152,913,3,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL GONCALO TEIXEIRA DA SILVA,"DISTRITO DE LAGOA GRANDE, S/N",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,796,696,100,635,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL MARIA DE LOURDES DE OLIVEIRA,"DISTRITO DE GRAVATA, S/N",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,1453,1217,236,1107,8,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL ANTONIETA PEREIRA VARELA,"RUA OLINTO JOSÉ MEIRA, 346",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,1792,1458,334,1280,12,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA ESTADUAL AUGUSTO XAVIER DE GOIS,"RUA MUSSUAPE, S/N",1,Vereador,20200,MARCELO VARELLA DE FIGUEIREDO,,1088,917,171,839,1,2020-12-21 16:55:14,1
