aa_eleicao,cd_tipo_eleicao,nm_tipo_eleicao,cd_eleicao,ds_eleicao,dt_eleicao,sg_uf,cd_municipio,nm_municipio,nr_zona,nm_local_votacao,ds_local_votacao_endereco,nr_turno,ds_cargo,nr_votavel,nm_votavel,sq_candidato,qt_aptos,qt_comparecimento,qt_abstencoes,qt_votos_nominais,qt_votos,dt_carga,qt_registros
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL FERNANDO P DO COUTO,"DISTRITO DE TERRA DA SANTA, S/N",1,Vereador,23444,ERIVALDO FERREIRA DE LIMA,,353,294,59,249,14,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL ALZIRA DE SA PEREIRA,"PROJETO SANTA AGUEDA, S/N",1,Vereador,23444,ERIVALDO FERREIRA DE LIMA,,742,599,143,546,2,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL VIRGILIO LUIZ,"DISTRITO DE MATAS, S/N",1,Vereador,23444,ERIVALDO FERREIRA DE LIMA,,815,714,101,647,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL MANOEL PEREIRA DOS SANTOS,"DISTRITO DE PRIMAVERA, S/N",1,Vereador,23444,ERIVALDO FERREIRA DE LIMA,,613,525,88,471,3,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL SEVERINO PINHEIRO DA SILVA,"POVOADO DE MINEIROS, S/N",1,Vereador,23444,ERIVALDO FERREIRA DE LIMA,,400,352,48,326,1,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL PROF.ª ADELE DE OLIVEIRA,"RUA FLORIANO FERREIRA DA SILVA, S/N",1,Vereador,23444,ERIVALDO FERREIRA DE LIMA,,3150,2594,556,2312,4,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL MARIA DE LOURDES DE OLIVEIRA,"DISTRITO DE GRAVATA, S/N",1,Vereador,23444,ERIVALDO FERREIRA DE LIMA,,1453,1217,236,1107,3,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL FELIPE CAMARAO,"DISTRITO DE RAPOSA, S/N   ",1,Vereador,23444,ERIVALDO FERREIRA DE LIMA,,477,408,69,378,3,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL ROTARY,"RUA PRISCO ROCHA, 661",1,Vereador,23444,ERIVALDO FERREIRA DE LIMA,,1386,1139,247,983,7,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA ESTADUAL  ENEAS CAVALCANTE,"RUA MANOEL MARQUES, S/N",1,Vereador,23444,ERIVALDO FERREIRA DE LIMA,,1895,1523,372,1324,6,2020-12-21 16:55:14,1
2020,2,Eleição Ordinária,426,Eleições Municipais 2020,2020-11-15 00:00:00,RN,16519,CEARÁ-MIRIM,6,ESCOLA MUNICIPAL JOAQUIM FERNANDES SOBRAL,"DISTRITO DE TABUAO, S/N",1,Vereador,23444,ERIVALDO FERREIRA DE LIMA,,520,441,79,396,3,2020-12-21 16:55:14,1
